policy_id,start_date,end_date,customer_foreign_key,agent_foreign_key,coverage
158143,2014-09-17,2014-12-12,43091539756,Maria Adamczyk,Agricultural insurance
705254,2015-01-11,2015-07-09,80082746838,Marta Malinowska,Home insurance
722835,2020-07-26,2020-11-15,80081883309,Irena Adamczyk,Life insurance
551283,2011-06-19,2012-06-14,68010564589,Jolanta Wojcik,Travel insurance
291563,2014-06-07,2014-12-01,67060510168,Monika Krawczyk,Health insurance
580432,2017-03-28,2018-03-22,68072521311,Joanna Kozlowska,Agricultural insurance
267098,2011-04-06,2011-07-12,52020497003,Justyna Kowalska,Auto insurance
362650,2019-08-15,2020-06-12,74071889594,Karolina Michalska,Business insurance
643774,2010-01-13,2010-06-04,88110715740,Adam Wroblewski,Health insurance
448376,2011-08-24,2012-08-17,98031046526,Kazimiera Zalewska,Home insurance
439151,2010-11-02,2011-09-03,49031740170,Lucyna Szymanska,Auto insurance
338283,2010-02-24,2010-10-26,63121685826,Damian Stepien,Business insurance
997706,2017-02-09,2017-12-27,05212145073,Beata Kaczmarek,Life insurance
187431,2017-12-27,2018-05-20,41072732794,Bogumila Kwiatkowska,Agricultural insurance
694768,2012-11-19,2013-07-25,72040161212,Grzegorz Michalak,Home insurance
286981,2014-07-22,2014-10-27,67111406826,Anna Wisniewska,Agricultural insurance
308360,2016-04-01,2016-11-01,43122612489,Cyprian Jaworski,Business insurance
990103,2018-11-15,2019-07-25,65011858725,Aneta Gorska,Home insurance
850858,2016-08-24,2017-03-03,88061335541,Kazimiera Zalewska,Travel insurance
347639,2010-03-28,2010-06-14,66092185689,Lech Michalski,Business insurance
891123,2013-09-20,2014-07-05,86112466848,Arkadiusz Jaworski,Auto insurance
651612,2010-11-07,2011-02-10,57022061799,Nina Wroblewska,Life insurance
947763,2010-03-18,2010-10-03,98071251003,Kinga Adamczyk,Travel insurance
981305,2018-04-08,2018-07-22,64012549212,Czeslawa Zalewska,Home insurance
488296,2014-12-06,2015-10-04,75030705692,Kamila Dabrowska,Home insurance
252702,2019-08-16,2020-07-16,95010592339,Jolanta Wojcik,Business insurance
236409,2018-03-08,2018-10-07,01260485525,Hubert Kwiatkowski,Business insurance
930749,2011-12-28,2012-01-24,87100293336,Maria Adamczyk,Home insurance
507536,2015-12-04,2016-03-03,06230926976,Hanna Olszewska,Agricultural insurance
365587,2013-03-05,2014-01-22,62090941263,Marianna Kaczmarek,Travel insurance
959033,2017-07-25,2017-10-24,40040240242,Eryk Pawlowski,Health insurance
904675,2019-05-25,2019-12-18,65060119820,Bogumila Lewandowska,Business insurance
913915,2014-10-23,2015-03-14,90031184527,Justyna Kowalska,Home insurance
889742,2014-12-22,2015-04-14,57111805572,Jerzy Jaworski,Travel insurance
487839,2014-12-20,2015-05-18,89102929714,Lidia Piotrowska,Health insurance
368932,2020-02-09,2020-08-20,44112780320,Czeslawa Jablonska,Health insurance
517834,2019-03-19,2019-08-01,55042132345,Halina Nowicka,Agricultural insurance
472049,2016-12-02,2017-01-04,43070384164,Lidia Zielinska,Home insurance
472497,2013-02-25,2013-03-15,64022759258,Aleksandra Zajac,Life insurance
282905,2010-03-27,2010-07-06,77102735150,Cyprian Wojciechowski,Life insurance
328874,2013-03-15,2014-03-15,64012549212,Damian Stepien,Business insurance
216114,2011-02-08,2011-04-10,78071501681,Marianna Zielinska,Home insurance
991515,2019-11-19,2020-02-09,92082517990,Kamila Kaminska,Business insurance
286709,2011-03-17,2012-01-09,91082656229,Damian Witkowski,Health insurance
369491,2014-09-01,2015-04-12,42082818102,Gabriel Dudek,Business insurance
111347,2014-05-26,2015-05-04,92042975761,Kazimiera Zalewska,Home insurance
355069,2014-10-14,2015-01-13,61101692745,Kazimiera Zalewska,Travel insurance
387769,2017-08-13,2017-12-30,63110163359,Nina Jablonska,Health insurance
364566,2014-07-04,2015-05-10,45032779797,Irena Michalak,Travel insurance
524257,2019-12-26,2020-09-05,89102232513,Marianna Kaczmarek,Health insurance
275046,2019-11-28,2020-11-08,53092898790,Kinga Mazur,Life insurance
555343,2011-04-24,2011-05-23,78030467449,Jolanta Grabowska,Auto insurance
291114,2015-11-10,2016-09-17,53080496043,Adam Wroblewski,Travel insurance
968849,2012-09-08,2013-05-02,72082147429,Jakub Kowalczyk,Agricultural insurance
604582,2018-06-28,2018-11-02,50011897609,Hubert Jaworski,Travel insurance
381764,2020-10-28,2021-05-29,65052765882,Ewa Jablonska,Agricultural insurance
184798,2013-09-10,2013-12-24,81050712725,Lidia Zielinska,Health insurance
814720,2012-11-01,2013-03-27,89102232513,Irena Michalak,Business insurance
680517,2014-12-20,2015-02-01,60010694992,Grzegorz Szewczyk,Travel insurance
677612,2011-11-13,2012-05-31,80020235880,Marek Majewski,Home insurance
407842,2017-10-20,2018-05-14,90121772014,Henryk Majewski,Agricultural insurance
328014,2016-06-28,2017-01-03,44080611237,Lech Michalski,Travel insurance
879823,2017-12-20,2018-07-07,97030537936,Artur Pawlowski,Home insurance
294993,2010-06-07,2010-11-02,77060569826,Gabriela Pietrzak,Life insurance
251414,2010-02-08,2010-11-15,68050671405,Kamila Kaminska,Auto insurance
241594,2016-11-28,2017-05-11,44012169694,Danuta Wieczorek,Travel insurance
834341,2010-04-24,2010-06-07,45032779797,Marianna Kaczmarek,Business insurance
384442,2011-02-19,2011-11-20,79093075893,Anna Wisniewska,Health insurance
837074,2020-11-20,2021-05-05,81010987660,Barbara Sikora,Travel insurance
155059,2012-01-14,2012-10-28,65060184994,Maria Adamczyk,Home insurance
530636,2016-12-04,2016-12-19,86082320595,Hubert Jaworski,Auto insurance
532607,2018-06-07,2018-12-01,66043058888,Eryk Pawlowski,Business insurance
681656,2012-01-10,2012-01-17,67072501172,Dagmara Jankowska,Life insurance
105127,2013-01-08,2013-03-24,73092644894,Bogumila Lewandowska,Home insurance
391054,2014-03-27,2014-07-14,55101474753,Gabriela Michalska,Home insurance
588427,2010-11-18,2011-02-17,72070246617,Hanna Jaworska,Home insurance
121100,2018-12-28,2019-10-26,87011344916,Aleksandra Zajac,Health insurance
804151,2020-03-16,2021-01-14,70120515827,Anita Wieczorek,Travel insurance
387692,2019-08-19,2019-12-23,79081305412,Kazimiera Kowalczyk,Business insurance
125577,2012-03-19,2012-06-28,42122959420,Gabriela Pietrzak,Home insurance
906114,2011-10-02,2012-02-19,71120425608,Aleksandra Zajac,Agricultural insurance
363202,2018-12-03,2019-03-07,52041698108,Marianna Kaczmarek,Business insurance
730316,2010-10-07,2011-07-03,72052460273,Joanna Kozlowska,Business insurance
344856,2010-10-25,2011-10-04,67082412699,Hanna Jaworska,Health insurance
993223,2018-07-05,2019-05-23,77060569826,Lidia Zielinska,Auto insurance
361472,2015-09-25,2016-03-15,94021590064,Kinga Mazur,Auto insurance
967737,2016-10-07,2016-10-08,91011433312,Janina Walczak,Travel insurance
862933,2016-11-20,2017-06-20,88020318637,Grzegorz Michalak,Travel insurance
951440,2019-08-24,2019-09-17,86080263373,Lech Wozniak,Health insurance
541301,2017-05-02,2017-11-18,00280357021,Cyprian Pawlak,Auto insurance
609006,2020-05-10,2021-05-05,63102653501,Gabriela Michalska,Home insurance
645477,2014-07-12,2015-04-29,70081162205,Lidia Piotrowska,Business insurance
392617,2011-03-25,2012-01-18,47072124069,Janina Walczak,Travel insurance
829365,2019-09-25,2020-08-31,74070247346,Justyna Michalska,Life insurance
115330,2010-03-17,2010-04-28,64110379465,Jozef Rutkowski,Agricultural insurance
300506,2017-10-07,2018-09-30,62020885098,Lech Sikora,Business insurance
805115,2012-08-01,2012-12-04,47121337389,Jakub Zalewski,Health insurance
220664,2020-01-21,2020-08-30,82060865377,Kamila Kaminska,Travel insurance
223464,2011-12-12,2012-03-13,55082363954,Bozena Wieczorek,Travel insurance
688982,2011-09-14,2012-08-20,98031046526,Kinga Mazur,Life insurance
792515,2020-08-11,2021-01-13,83040826265,Adam Wroblewski,Health insurance
183677,2016-03-09,2017-01-25,67112122314,Damian Witkowski,Travel insurance
860330,2011-10-07,2012-03-13,55081630664,Adam Szymanski,Business insurance
554259,2015-09-16,2016-04-05,89043067575,Grzegorz Zalewski,Agricultural insurance
785520,2014-10-16,2015-08-25,48020865904,Aleksandra Gorska,Business insurance
353188,2017-02-15,2018-01-06,48120796924,Mateusz Witkowski,Home insurance
278992,2013-02-06,2013-11-29,65011858725,Bozena Wojciechowska,Health insurance
973896,2016-10-24,2017-08-05,00272172612,Aleksandra Gorska,Auto insurance
694162,2016-01-22,2016-08-16,85072136318,Beata Kaczmarek,Travel insurance
922021,2019-09-18,2020-07-26,60012085682,Arkadiusz Jaworski,Life insurance
790139,2019-11-08,2019-12-07,87063017899,Jacek Dabrowski,Agricultural insurance
413577,2020-04-20,2021-03-03,78080967821,Jerzy Jaworski,Health insurance
851346,2013-02-26,2013-04-10,94120988023,Lucyna Szymanska,Agricultural insurance
848435,2011-07-05,2012-06-30,95041326255,Justyna Kowalska,Travel insurance
470020,2013-03-19,2013-04-13,83061300399,Bozena Wieczorek,Agricultural insurance
147262,2013-05-14,2014-01-22,61022497089,Justyna Michalska,Travel insurance
727395,2013-11-28,2014-10-23,77100563063,Arkadiusz Jaworski,Life insurance
908278,2020-11-12,2021-01-18,80102285495,Joanna Kozlowska,Life insurance
704394,2011-02-05,2011-04-16,94062031515,Hanna Olszewska,Life insurance
393780,2019-11-27,2020-08-21,98110837270,Lucyna Szymanska,Agricultural insurance
844213,2012-04-25,2013-01-17,44111903003,Gabriela Walczak,Life insurance
835955,2019-06-16,2020-04-13,63110163359,Henryk Majewski,Home insurance
533689,2011-02-04,2011-03-01,95060861113,Hubert Kwiatkowski,Business insurance
384768,2013-07-11,2014-06-25,56032572570,Nina Jablonska,Travel insurance
948519,2020-02-26,2020-12-01,41021133638,Cyprian Wojciechowski,Auto insurance
501020,2019-07-02,2019-10-30,58011575170,Bogumila Kwiatkowska,Home insurance
441187,2018-11-19,2019-10-16,93071748687,Aleksandra Zajac,Agricultural insurance
948175,2012-09-14,2013-08-16,99081166224,Grzegorz Michalak,Home insurance
494321,2016-01-14,2016-03-30,72041638276,Monika Michalska,Life insurance
554079,2011-05-26,2012-01-02,87121677777,Barbara Sikora,Health insurance
119933,2016-04-18,2017-03-26,68042203436,Jacek Wisniewski,Business insurance
830720,2017-08-19,2018-01-27,48021877540,Lech Witkowski,Agricultural insurance
902460,2015-05-22,2015-08-10,91082826491,Andrzej Kaczmarek,Health insurance
787803,2018-11-20,2019-09-29,94041519115,Marianna Nowicka,Life insurance
549988,2019-03-21,2019-10-22,71042374213,Izabela Tomaszewska,Auto insurance
625208,2018-01-16,2018-11-18,89102232513,Justyna Michalska,Business insurance
979895,2014-05-08,2015-02-04,79041459414,Jolanta Wojcik,Home insurance
654437,2010-03-25,2011-01-04,45013172856,Andrzej Kaczmarek,Home insurance
398905,2020-09-28,2020-12-31,94100836294,Adam Jaworski,Agricultural insurance
753366,2010-09-28,2011-05-28,82032693009,Czeslawa Zalewska,Home insurance
674275,2015-10-22,2015-12-18,87101083680,Hubert Kwiatkowski,Business insurance
318040,2018-07-24,2019-04-01,47030547477,Barbara Sikora,Travel insurance
592862,2020-09-16,2021-01-25,90091283192,Lech Witkowski,Health insurance
587075,2014-10-15,2015-05-24,90080425824,Ewa Jablonska,Business insurance
294722,2018-04-24,2019-03-07,47060890691,Karolina Michalska,Travel insurance
718036,2013-03-18,2014-03-03,89101131899,Andrzej Kaczmarek,Auto insurance
447678,2012-01-22,2012-06-28,81051648609,Kazimiera Zalewska,Travel insurance
182449,2019-02-27,2020-02-20,58071826234,Monika Michalska,Home insurance
935308,2019-07-04,2020-05-04,46071890854,Adam Jaworski,Agricultural insurance
102115,2018-03-12,2018-06-08,41021133638,Anita Wieczorek,Home insurance
472425,2013-01-17,2013-07-11,01251356023,Henryk Majewski,Home insurance
495581,2015-11-26,2015-12-13,51032068689,Lidia Piotrowska,Travel insurance
852707,2011-06-07,2011-12-29,57032065732,Monika Michalska,Travel insurance
564430,2014-01-27,2014-07-06,66121864671,Damian Stepien,Travel insurance
158698,2014-02-01,2014-04-25,69051220513,Lidia Zielinska,Health insurance
617536,2017-11-25,2018-04-12,45041184498,Irena Adamczyk,Health insurance
752398,2017-03-17,2017-07-20,48050962673,Adam Wroblewski,Travel insurance
978335,2018-07-04,2018-07-30,91123157320,Andrzej Kaczmarek,Agricultural insurance
607759,2019-02-24,2019-10-30,02281541197,Barbara Sikora,Agricultural insurance
332742,2012-03-02,2012-11-08,98111469326,Natalia Kozlowska,Auto insurance
333351,2020-06-22,2021-02-25,61022497089,Jozef Rutkowski,Agricultural insurance
889824,2014-02-24,2014-10-15,96070335630,Cyprian Wojciechowski,Business insurance
950749,2014-03-15,2014-12-18,90080425824,Lech Witkowski,Health insurance
971881,2017-01-04,2017-08-02,80072997882,Agnieszka Ostrowska,Agricultural insurance
617272,2017-05-20,2018-05-01,69051220513,Marianna Kaczmarek,Agricultural insurance
577154,2010-09-28,2011-05-23,87011344916,Czeslawa Jablonska,Health insurance
144767,2012-03-22,2013-01-05,68010770636,Hanna Olszewska,Auto insurance
353591,2012-03-07,2012-05-17,04230331565,Grzegorz Michalak,Travel insurance
429256,2017-03-23,2017-12-27,94042174157,Jozef Rutkowski,Auto insurance
332434,2019-05-05,2020-03-30,97070253122,Nina Jablonska,Home insurance
199952,2011-12-11,2012-01-03,00252298732,Lech Wozniak,Business insurance
621636,2015-04-27,2015-07-04,97032337480,Jolanta Grabowska,Health insurance
197271,2011-05-26,2012-02-20,02281541197,Natalia Kozlowska,Home insurance
522808,2020-09-08,2020-10-24,82083135217,Lech Witkowski,Health insurance
921336,2012-09-21,2013-08-22,93091953049,Mateusz Malinowski,Travel insurance
729811,2014-03-02,2014-11-30,89031285062,Monika Michalska,Health insurance
758336,2017-10-16,2017-11-28,03232470755,Adam Szymanski,Life insurance
690389,2012-02-25,2012-10-09,00300800326,Eryk Pawlowski,Business insurance
280830,2013-02-24,2013-04-07,68060751803,Lidia Piotrowska,Travel insurance
577545,2017-11-03,2018-10-01,52122842897,Adam Jaworski,Life insurance
450768,2020-08-14,2020-11-23,03222301955,Agnieszka Ostrowska,Business insurance
922723,2020-07-11,2021-02-10,94091558593,Jerzy Michalak,Home insurance
509943,2017-11-03,2018-10-17,87020530274,Kazimiera Zalewska,Business insurance
818621,2015-05-16,2016-02-28,50012600174,Jolanta Wojcik,Agricultural insurance
446089,2011-01-22,2011-08-22,52122842897,Nina Jablonska,Travel insurance
692169,2012-01-04,2012-04-06,74062976203,Janina Walczak,Health insurance
364605,2017-05-07,2017-07-20,61080698815,Monika Michalska,Health insurance
281628,2017-01-23,2017-09-04,69012810821,Danuta Wieczorek,Auto insurance
396026,2017-08-17,2018-01-26,50101565371,Grzegorz Szewczyk,Travel insurance
898979,2019-02-24,2019-12-20,03220553316,Cyprian Jaworski,Home insurance
937653,2020-08-07,2021-05-19,76122865533,Nina Wroblewska,Life insurance
880645,2014-05-14,2014-09-01,49053095751,Marek Majewski,Travel insurance
444678,2011-10-22,2012-05-08,85061887306,Cyprian Jaworski,Home insurance
329777,2017-12-09,2018-02-08,67121566631,Aleksandra Gorska,Travel insurance
812053,2012-02-20,2012-03-11,70081162205,Grzegorz Szewczyk,Health insurance
266586,2018-04-05,2018-10-21,85061887306,Adam Szymanski,Agricultural insurance
925084,2020-01-10,2020-06-15,42072134289,Dagmara Jankowska,Auto insurance
565402,2012-05-01,2012-08-31,97090689035,Monika Michalska,Auto insurance
653019,2018-12-13,2019-09-17,80062293727,Gabriel Dudek,Life insurance
349511,2014-11-17,2014-11-22,82083135217,Katarzyna Krol,Agricultural insurance
660185,2017-04-08,2017-12-13,59011245092,Jerzy Michalak,Auto insurance
496399,2020-04-10,2020-06-23,48011662011,Grzegorz Zalewski,Life insurance
755206,2015-01-03,2015-09-24,01260485525,Cyprian Jaworski,Life insurance
401320,2015-09-14,2016-03-29,03212530543,Jozef Rutkowski,Travel insurance
136352,2011-01-14,2011-06-15,00211682615,Karolina Michalska,Business insurance
754970,2015-05-19,2016-02-02,74033014008,Artur Pawlowski,Health insurance
679127,2018-04-04,2018-09-07,73041787878,Kamila Dabrowska,Health insurance
373720,2018-08-07,2019-04-15,55082363954,Hubert Kwiatkowski,Auto insurance
556666,2013-04-14,2013-05-29,68060751803,Gabriela Michalska,Agricultural insurance
577068,2016-09-25,2017-01-21,46122826962,Jakub Zalewski,Home insurance
329711,2016-02-03,2016-04-12,51040990648,Grazyna Wozniak,Auto insurance
921441,2018-11-10,2019-01-19,71050853948,Bozena Wojciechowska,Auto insurance
843410,2017-08-06,2018-06-17,81112074396,Kacper Michalak,Agricultural insurance
219875,2016-04-26,2017-01-05,82032300596,Jaroslaw Michalak,Agricultural insurance
139149,2013-02-12,2013-12-20,00271471774,Halina Nowicka,Business insurance
430856,2016-06-17,2017-03-25,64102651254,Grzegorz Zalewski,Auto insurance
683931,2010-02-11,2010-04-14,06290629592,Jaroslaw Michalak,Travel insurance
739898,2019-12-24,2020-04-23,83072477844,Lech Michalski,Agricultural insurance
908877,2011-03-13,2011-06-30,72112251757,Kazimiera Zalewska,Health insurance
340229,2012-02-14,2012-03-17,96080220698,Jakub Kowalczyk,Auto insurance
341309,2010-04-10,2011-01-01,64121946564,Arkadiusz Jaworski,Agricultural insurance
366135,2017-07-07,2017-10-02,83010670328,Damian Stepien,Home insurance
431977,2010-09-12,2010-10-01,83091919877,Bogumila Kwiatkowska,Travel insurance
129360,2015-11-01,2016-04-17,92112395253,Kazimiera Szymanska,Business insurance
788967,2015-03-11,2015-03-15,66062593326,Nina Wroblewska,Business insurance
274597,2015-09-03,2016-04-09,78030865261,Natalia Kozlowska,Health insurance
351846,2014-11-03,2015-05-29,46042851446,Cyprian Wojciechowski,Health insurance
546541,2019-08-25,2020-01-17,78030757973,Lidia Zielinska,Home insurance
672708,2020-04-21,2021-03-04,05212145073,Grzegorz Zalewski,Business insurance
740046,2013-03-10,2013-09-12,05281620068,Hanna Olszewska,Health insurance
270590,2012-12-09,2013-05-31,51072766574,Gabriela Walczak,Life insurance
910238,2017-08-26,2017-11-16,46042076694,Marta Malinowska,Home insurance
614716,2013-07-05,2014-03-02,64013040378,Jerzy Jaworski,Health insurance
256859,2017-03-09,2017-11-10,57011575838,Irena Adamczyk,Travel insurance
313813,2017-04-19,2017-11-13,66060877044,Arkadiusz Jaworski,Home insurance
988968,2013-08-10,2013-08-24,48101496081,Jaroslaw Michalak,Agricultural insurance
396686,2013-04-04,2013-07-31,94121241109,Hubert Jaworski,Business insurance
890317,2017-02-26,2017-07-23,68060751803,Hubert Jaworski,Health insurance
581772,2019-07-01,2019-07-28,49031740170,Bogumila Adamczyk,Business insurance
436976,2015-07-06,2015-12-03,45022135071,Irena Adamczyk,Business insurance
703799,2015-04-05,2015-05-12,81061953890,Bogumila Adamczyk,Life insurance
356200,2015-03-28,2015-10-28,92061172635,Hanna Olszewska,Travel insurance
767256,2013-02-28,2013-04-23,06222216643,Agnieszka Ostrowska,Agricultural insurance
598170,2017-09-08,2018-02-25,49090283412,Beata Kaczmarek,Home insurance
